SOSC1230029[42547]|Undergraduate|Closed|SOSC12300|Mon Wed : 03:00 PM-04:20 PM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Christopher Bloechl|Classics Building 405|Self, Culture And Society-3|29|[42547]|[]|SEM
SOSC123002[42502]|Undergraduate|Open|SOSC12300|Mon Wed Fri : 10:30 AM-11:20 AM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Shannon L Dawdy|Harper Mem Library 148|Self, Culture And Society-3|2|[42502]|[]|SEM
SOSC1230030[42548]|Undergraduate|Closed|SOSC12300|Mon Wed : 03:00 PM-04:20 PM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Christopher Grant|Gates-Blake Hall 321|Self, Culture And Society-3|30|[42548]|[]|SEM
SOSC123003[42503]|Undergraduate|Closed|SOSC12300|Mon Wed Fri : 11:30 AM-12:20 PM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Shannon L Dawdy|Harper Mem Library 148|Self, Culture And Society-3|3|[42503]|[]|SEM
SOSC123004[42504]|Undergraduate|Closed|SOSC12300|Mon Wed Fri : 11:30 AM-12:20 PM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Carolyn Johnson|Pick Hall 319|Self, Culture And Society-3|4|[42504]|[]|SEM
SOSC123005[42505]|Undergraduate|Closed|SOSC12300|Tue Thu : 09:00 AM-10:20 AM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Christopher Grant|Pick Hall 222|Self, Culture And Society-3|5|[42505]|[]|SEM
SOSC123006[42506]|Undergraduate|Closed|SOSC12300|Tue Thu : 09:00 AM-10:20 AM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Jake Werner|Pick Hall 319|Self, Culture And Society-3|6|[42506]|[]|SEM
SOSC123007[42507]|Undergraduate|Open|SOSC12300|Tue Thu : 09:00 AM-10:20 AM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|John Kelly|Rosenwald Hall 432|Self, Culture And Society-3|7|[42507]|[]|SEM
SOSC123009[42509]|Undergraduate|Closed|SOSC12300|Tue Thu : 10:30 AM-11:50 AM|In spring, we concern ourselves with the question of how personhood is constructed socially, culturally, and historically. Our considerations include issues of gender, sexuality, and ethnic identity, through the study of the wide range of approaches found in the works of Freud, Mauss, Mead, Marcuse, Vygotsky, de Beauvoir, Fanon, and others.|Jake Werner|Pick Hall 319|Self, Culture And Society-3|9|[42509]|[]|SEM
SOSC133001[42567]|Undergraduate|Open|SOSC13300|Tue Thu : 09:00 AM-10:20 AM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Monika Nalepa|Harper Mem Library 148|Social Sciences Inquiry - 3|1|[42567]|[]|SEM
SOSC133002[42570]|Undergraduate|Closed|SOSC13300|Tue Thu : 10:30 AM-11:50 AM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Jenny Trinitapoli|Cobb Hall 119|Social Sciences Inquiry - 3|2|[42570]|[]|SEM
SOSC133003[42571]|Undergraduate|Closed|SOSC13300|Tue Thu : 01:30 PM-02:50 PM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Lauren Perez|Harper Mem Library 148|Social Sciences Inquiry - 3|3|[42571]|[]|SEM
SOSC133004[42572]|Undergraduate|Closed|SOSC13300|Tue Thu : 03:00 PM-04:20 PM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Lauren Perez|Harper Mem Library 148|Social Sciences Inquiry - 3|4|[42572]|[]|SEM
SOSC133005[42573]|Undergraduate|Open|SOSC13300|Mon Wed : 09:00 AM-10:20 AM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Manuel Cabal Lopez|Classics Building 405|Social Sciences Inquiry - 3|5|[42573]|[]|SEM
SOSC133006[42574]|Undergraduate|Closed|SOSC13300|Mon Wed : 01:30 PM-02:50 PM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Michael Weaver|Rosenwald Hall 432|Social Sciences Inquiry - 3|6|[42574]|[]|SEM
SOSC133007[42575]|Undergraduate|Open|SOSC13300|Mon Wed : 03:00 PM-04:20 PM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Michael Weaver|Rosenwald Hall 432|Social Sciences Inquiry - 3|7|[42575]|[]|SEM
SOSC133008[42578]|Undergraduate|Open|SOSC13300|Tue Thu : 10:30 AM-11:50 AM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|John Padgett|Cobb Hall 304|Social Sciences Inquiry - 3|8|[42578]|[]|SEM
SOSC133009[42579]|Undergraduate|Open|SOSC13300|Tue Thu : 01:30 PM-02:50 PM|"In the Spring Quarter, students will conduct their own substantial research project. Students will learn how to translate their ideas into research questions, their theories into testable hypotheses, and their findings into meaningful conclusions. By year's end, students will develop a critical perspective on many perennial social questions and, ultimately, acquire ""quantitative literacy,"" essential skills in an increasingly data-driven world."|Idolly Keels|Cobb Hall 319|Social Sciences Inquiry - 3|9|[42579]|[]|SEM
SOSC1430010[42593]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Jean Decety|5555 S. Ellis 106|Mind-3|10|[42593]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143001[42581]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Katherine O'doherty|Campus North Res Commons 158|Mind-3|1|[42581]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143002[42584]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Manoj Doss|Cobb Hall 104|Mind-3|2|[42584]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143003[42585]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Edward Vogel|Cobb Hall 203|Mind-3|3|[42585]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143004[42587]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Emily Lyons|Harper Mem Library 145|Mind-3|4|[42587]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143005[42588]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Alexander Shaw|Cobb Hall 119|Mind-3|5|[42588]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143006[42589]|Undergraduate|Open|SOSC14300|Tue : 09:00 AM-10:20 AM||Lindsey Richland|Classics Building 111|Mind-3|6|[42589]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143007[42590]|Undergraduate|Open|SOSC14300|Tue : 09:00 AM-10:20 AM||Leslie Kay|Kent Chem Lab 107|Mind-3|7|[42590]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143008[42591]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Kerry Le Doux|Campus North Res Commons 154|Mind-3|8|[42591]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC143009[42592]|Undergraduate|Closed|SOSC14300|Tue : 09:00 AM-10:20 AM||Susan Cohen Levine|Cobb Hall 101|Mind-3|9|[42592]|[{'sectionname': 'Section 1L01 [42580] - LEC Closed', 'instructor': 'Staff', 'daytime': 'Thu : 09:00 AM-10:20 AM'}]|SEM
SOSC1530010[42603]|Undergraduate|Open|SOSC15300|Mon Wed : 09:00 AM-10:20 AM||Maryam Alemzadeh|Harper Mem Library 145|Classics Soc/Polit Thought-3|10|[42603]|[]|SEM
SOSC1530011[42604]|Undergraduate|Closed|SOSC15300|Mon Wed : 10:30 AM-11:50 AM||Nina Valiquette Moreau|Classics Building 111|Classics Soc/Polit Thought-3|11|[42604]|[]|SEM
SOSC1530012[42605]|Undergraduate|Open|SOSC15300|Mon Wed : 10:30 AM-11:50 AM||Jared Holley|Rosenwald Hall 432|Classics Soc/Polit Thought-3|12|[42605]|[]|SEM
SOSC1530013[42606]|Undergraduate|Closed|SOSC15300|Mon Wed : 10:30 AM-11:50 AM||Emma Saunders-Hastings|Pick Hall 222|Classics Soc/Polit Thought-3|13|[42606]|[]|SEM
SOSC1530014[42607]|Undergraduate|Closed|SOSC15300|Mon Wed : 01:30 PM-02:50 PM||Nina Valiquette Moreau|Classics Building 111|Classics Soc/Polit Thought-3|14|[42607]|[]|SEM
SOSC1530015[42610]|Undergraduate|Open|SOSC15300|Mon Wed : 01:30 PM-02:50 PM||Patchen Markell|Cobb Hall 319|Classics Soc/Polit Thought-3|15|[42610]|[]|SEM
SOSC1530016[42611]|Undergraduate|Closed|SOSC15300|Mon Wed : 03:00 PM-04:20 PM||Emma Saunders-Hastings|Pick Hall 222|Classics Soc/Polit Thought-3|16|[42611]|[]|SEM
SOSC153001[42594]|Undergraduate|Open|SOSC15300|Tue Thu : 09:00 AM-10:20 AM||Jane McCamant|Cobb Hall 110|Classics Soc/Polit Thought-3|1|[42594]|[]|SEM
SOSC153002[42595]|Undergraduate|Open|SOSC15300|Tue Thu : 09:00 AM-10:20 AM||Tejas Parasher|Walker Museum 302|Classics Soc/Polit Thought-3|2|[42595]|[]|SEM
SOSC153003[42596]|Undergraduate|Open|SOSC15300|Tue Thu : 10:30 AM-11:50 AM||Daniel Nichanian|Cobb Hall 101|Classics Soc/Polit Thought-3|3|[42596]|[]|SEM
SOSC153004[42597]|Undergraduate|Open|SOSC15300|Tue Thu : 10:30 AM-11:50 AM||Tejas Parasher|Walker Museum 302|Classics Soc/Polit Thought-3|4|[42597]|[]|SEM
SOSC153005[42598]|Undergraduate|Open|SOSC15300|Tue Thu : 10:30 AM-11:50 AM||Eliza Little|Cobb Hall 110|Classics Soc/Polit Thought-3|5|[42598]|[]|SEM
SOSC153006[42599]|Undergraduate|Closed|SOSC15300|Tue Thu : 12:00 PM-01:20 PM||John McCormick|Cobb Hall 430|Classics Soc/Polit Thought-3|6|[42599]|[]|SEM
SOSC153007[42600]|Undergraduate|Closed|SOSC15300|Tue Thu : 01:30 PM-02:50 PM||Jennifer Pitts|Pick Hall 319|Classics Soc/Polit Thought-3|7|[42600]|[]|SEM
SOSC153008[42601]|Undergraduate|Open|SOSC15300|Tue Thu : 01:30 PM-02:50 PM||Robert Reamer, Jr.|Cobb Hall 403|Classics Soc/Polit Thought-3|8|[42601]|[]|SEM
SOSC153009[42602]|Undergraduate|Open|SOSC15300|Tue Thu : 03:00 PM-04:20 PM||Alex Haskins|Classics Building 111|Classics Soc/Polit Thought-3|9|[42602]|[]|SEM
SOSC181002[42612]|Undergraduate|Open|SOSC18100|Tue Thu : 10:30 AM-11:50 AM|This class will survey key topics in Behavioral and Social Sciences relevant to training in and practice of medicine. Among the topics addressed will be sensation and perception, cognition, social psychology and the biological bases of behavior, as well as communications theory, institutional organization, sociology of health choices and outcomes, statistical reasoning, and research design. Grades will be based on a combination of exams and quizzes. There are no prerequisites for this class, and it will not count toward major and minor credit in any College department or program.|Kerry Le Doux|Harper Mem Library 145|Topics in Behavioral and Social Sciences Relevant to Medicine|2|[42612]|[]|SEM
SOSC1900799[58293]|Undergraduate|Closed|SOSC19007|TBA||Alain Bresson|TBA|Greek Antiquity and its Legacy-1|99|[58293]|[]|SEM
SOSC1900899[58294]|Undergraduate|Closed|SOSC19008|TBA||Helma Dik|TBA|Greek Antiquity and its Legacy-2|99|[58294]|[]|SEM
SOSC1900999[58295]|Undergraduate|Closed|SOSC19009|TBA||Jonathan Hall|TBA|Greek Antiquity and its Legacy-3|99|[58295]|[]|SEM
SOSC1901399[58305]|Undergraduate|Closed|SOSC19013|TBA||Arnaud Coulombel|TBA|European Civilization in Paris-1|99|[58305]|[]|SEM
SOSC1901499[58306]|Undergraduate|Closed|SOSC19014|TBA||Philippe Desan|TBA|European Civilization in Paris-2|99|[58306]|[]|SEM
SOSC1901599[58307]|Undergraduate|Closed|SOSC19015|TBA||Paul Cheney|TBA|European Civilization in Paris-3|99|[58307]|[]|SEM
SOSC1902899[58302]|Undergraduate|Closed|SOSC19028|TBA||David Satran|TBA|Jerusalem in Middle Eastern Civilizations-1|99|[58302]|[]|SEM
SOSC1902999[58303]|Undergraduate|Closed|SOSC19029|TBA||James Robinson|TBA|Jerusalem in Middle Eastern Civilizations-2|99|[58303]|[]|SEM
SOSC1903099[58304]|Undergraduate|Closed|SOSC19030|TBA||Sarah Hammerschlag|TBA|Jerusalem in Middle Eastern Civilizations-3|99|[58304]|[]|SEM
SOSC1904099[58296]|Undergraduate|Closed|SOSC19040|TBA||Ana Delgado Hervas|TBA|La Civilization en el Mediterraneo Occidental-1|99|[58296]|[]|SEM
SOSC1904199[58297]|Undergraduate|Closed|SOSC19041|TBA||Miguel Martinez|TBA|La Civilization en el Mediterraneo Occidental-2|99|[58297]|[]|SEM
SOSC1904299[58298]|Undergraduate|Closed|SOSC19042|TBA||Albert Garcia-Balana|TBA|La Civilization en el Mediterraneo Occidental-3|99|[58298]|[]|SEM
SOSC1905299[58299]|Undergraduate|Closed|SOSC19052|TBA||Karma Frierson|TBA|Hong Kong Program:  Colonizations-1|99|[58299]|[]|SEM
SOSC1905399[58300]|Undergraduate|Closed|SOSC19053|TBA||Alice Yao|TBA|Hong Kong Program:  Colonizations-2|99|[58300]|[]|SEM
SOSC1905499[58301]|Undergraduate|Closed|SOSC19054|TBA||Kaushik Sunder Rajan|TBA|Hong Kong Program:  Colonizations-1|99|[58301]|[]|SEM
SOSC1905599[58420]|Undergraduate|Closed|SOSC19055|TBA||Helma Dik|TBA|Middle Eastern Civ in Vienna-1|99|[58420]|[]|SEM
SOSC1905699[58421]|Undergraduate|Closed|SOSC19056|TBA||Hakan Karateke|TBA|Middle Eastern Civ in Vienna-2|99|[58421]|[]|SEM
SOSC1905799[58422]|Undergraduate|Closed|SOSC19057|TBA||Philip V Bohlman|TBA|Middle Eastern Civ in Vienna-3|99|[58422]|[]|SEM
SOSC212001[43585]|Undergraduate|Open|SOSC21200|Mon Wed Fri : 10:30 AM-11:20 AM|This two-quarter sequence explores musical works of broad cultural significance in Western civilization. We study pieces not only from the standpoint of musical style but also through the lenses of politics, intellectual history, economics, gender, cultural studies, and so on. Readings are taken both from our music textbook and from the writings of a number of figures such as St. Benedict of Nursia and Martin Luther. In addition to lectures, students discuss important issues in the readings and participate in music listening exercises in smaller sections.|Woo Chan Lee|Cobb Hall 307|Music In Western Civ-2|1|[43585]|[]|LEC
SOSC222001[54390]|Undergraduate|Open|SOSC22200|Mon Wed Fri : 10:30 AM-11:20 AM|This course covers the period from ca. 1700 to the present, exploring works of Arab intellectuals who interpreted various aspects of Islamic philosophy, political theory, and law in the modern age. We look at diverse interpretations concerning the role of religion in a modern society, at secularized and historicized approaches to religion, and at the critique of both religious establishments and nation-states as articulated by Arab intellectuals. Generally, we discuss secondary literature first and the primary sources later.|Orit Bashkin|Harper Mem Library 130|Islamic Thought and Literature-3|1|[54390]|[]|LEC
SOSC231001[53563]|Undergraduate|Closed|SOSC23100|Mon Wed : 01:30 PM-02:50 PM|The second quarter analyzes the colonial period (i.e., reform movements, the rise of nationalism, communalism, caste, and other identity movements) up to the independence and partition of India.|Dipesh Chakrabarty|Foster Hall 103|Intro To South Asian Civ-2|1|[53563]|[]|LEC
SOSC237001[42874]|Undergraduate|Open|SOSC23700|Mon Wed : 10:30 AM-11:20 AM|This sequence meets the general education requirement in civilization studies. This is a sequence on the civilizations of China, Japan, and Korea, with emphasis on major transformation in these cultures and societies from the Middle Ages to the present.|Bruce Cumings|Social Sciences Rsch Bldg 122|Intro to East Asian Civilization-3|1|[42874]|[{'sectionname': 'Section 1D01 [42875] - DIS Closed', 'instructor': 'Cumings', 'daytime': 'Fri : 10:30 AM-11:20 AM'}, {'sectionname': 'Section 1D02 [42876] - DIS Closed', 'instructor': 'Cumings', 'daytime': 'Fri : 10:30 AM-11:20 AM'}, {'sectionname': 'Section 1D03 [42877] - DIS Open', 'instructor': 'Cumings', 'daytime': 'Fri : 10:30 AM-11:20 AM'}, {'sectionname': 'Section 1D04 [42878] - DIS Open', 'instructor': 'Cumings', 'daytime': 'Fri : 10:30 AM-11:20 AM'}, {'sectionname': 'Section 1D05 [42879] - DIS Open', 'instructor': 'Cumings', 'daytime': 'Fri : 10:30 AM-11:20 AM'}]|LEC
SOSC240021[53811]|Undergraduate|Closed|SOSC24002|Tue Thu : 10:30 AM-11:50 AM|Modern European and Japanese colonialism in Asia and the Pacific is the theme of the second quarter.|James Hevia|Arranged ARR|Colonizations -2|1|[53811]|[]|SEM
SOSC240031[53821]|Undergraduate|Closed|SOSC24003|Tue Thu : 10:30 AM-11:50 AM|The third quarter considers the processes and consequences of decolonization both in the newly independent nations and the former colonial powers. Equivalent Course(s): ANTH 24003,HIST 18303,SALC 20702,SOSC 24003|Dan Slater|5733 S. University 103|Colonizations -3|1|[53821]|[]|SEM
SOSC240032[53822]|Undergraduate|Closed|SOSC24003|Tue Thu : 01:30 PM-02:50 PM|The third quarter considers the processes and consequences of decolonization both in the newly independent nations and the former colonial powers. Equivalent Course(s): ANTH 24003,HIST 18303,SALC 20702,SOSC 24003|Emily Fransee|Cobb Hall 104|Colonizations -3|2|[53822]|[]|SEM
SOSC240033[53823]|Undergraduate|Open|SOSC24003|Mon Wed : 01:30 PM-02:50 PM|The third quarter considers the processes and consequences of decolonization both in the newly independent nations and the former colonial powers. Equivalent Course(s): ANTH 24003,HIST 18303,SALC 20702,SOSC 24003|Pierre Sean Brotherton|5733 S. University 103|Colonizations -3|3|[53823]|[]|SEM
SOSC260021[42106]|Undergraduate|Open|SOSC26002|Mon Wed : 01:30 PM-02:50 PM|Based on prior coursework in either neighborhood or pedestrian scale urbanism, students in this course will have the chance to formulate a proposal for intervention to address an issue previously uncovered. The proposal could be in the form of a written policy, two-dimensional plan, or three-dimensional design - depending on student interest. Example topics include policy proposals to address issues of gentrification and displacement, proposals to increase the spatial equity and accessibility of public space, three-dimensional visioning of future infill on vacant land, or development of a new kind of urban code to encourage pedestrian life.|Emily Talen|Cobb Hall 303|Urban Design Studio|1|[42106]|[]|SEM
SOSC263001[41580]|Undergraduate|Open|SOSC26300|Mon Wed : 01:30 PM-02:20 PM|This course introduces the history and cultures of Latin America (e.g., Mexico, Central and South America, and the Caribbean Islands). The third quarter focuses on the twentieth century, with special emphasis on economic development and its political, social, and cultural consequences. Taking these courses in sequence is not required. This sequence meets the general education requirement in civilization studies. This sequence is offered every year.|Brodwyn Fischer|Stuart Hall 101|Intro to Latin American Civ-3|1|[41580]|[{'sectionname': 'Section 1D01 [41581] - DIS Closed', 'instructor': 'Staff', 'daytime': 'Fri : 01:30 PM-02:20 PM'}, {'sectionname': 'Section 1D02 [41582] - DIS Open', 'instructor': 'Staff', 'daytime': 'Fri : 01:30 PM-02:20 PM'}, {'sectionname': 'Section 1D03 [41583] - DIS Open', 'instructor': 'Staff', 'daytime': 'Fri : 01:30 PM-02:20 PM'}]|SEM
SPAN102001[43588]|Undergraduate|Closed|SPAN10200|Mon Wed Fri : 01:30 PM-02:20 PM|This three-quarter sequence is intended for beginning and beginning/intermediate students in Spanish. It provides students with a solid foundation in the basic patterns of spoken and written Spanish (e.g., grammar, vocabulary, sociocultural norms) to develop their speaking, listening, writing, and reading skills to the level required to demonstrate competency on the Spanish examination. Although the three classes constitute a sequence leading to the Spanish competency examination, there is enough review and recycling at every level for students to enter the sequence whenever it is appropriate for them. This course offers a rapid review of the basic patterns of the language and expands on the material presented in SPAN 10100.|Staff|Cobb Hall 101|Beginning Elementary Spanish-2|1|[43588]|[]|LEC
SPAN102001[43589]|Graduate|Open|SPAN10200|Mon Wed Fri : 01:30 PM-02:20 PM|This three-quarter sequence is intended for beginning and beginning/intermediate students in Spanish. It provides students with a solid foundation in the basic patterns of spoken and written Spanish (e.g., grammar, vocabulary, sociocultural norms) to develop their speaking, listening, writing, and reading skills to the level required to demonstrate competency on the Spanish examination. Although the three classes constitute a sequence leading to the Spanish competency examination, there is enough review and recycling at every level for students to enter the sequence whenever it is appropriate for them. This course offers a rapid review of the basic patterns of the language and expands on the material presented in SPAN 10100.|Staff|Cobb Hall 101|Beginning Elementary Spanish-2|1|[43589]|[]|LEC
SPAN103001[43590]|Undergraduate|Open|SPAN10300|Mon Wed Fri : 09:30 AM-10:20 AM|This three-quarter sequence is intended for beginning and beginning/intermediate students in Spanish. It provides students with a solid foundation in the basic patterns of spoken and written Spanish (e.g., grammar, vocabulary, sociocultural norms) to develop their speaking, listening, writing, and reading skills to the level required to demonstrate competency on the Spanish examination. Although the three classes constitute a sequence leading to the Spanish competency examination, there is enough review and recycling at every level for students to enter the sequence whenever it is appropriate for them. This course expands on the material presented in SPAN 10200, reviewing and elaborating the basic patterns of the language as needed to prepare students for the Spanish competency examination.|Darcy Lear|Cobb Hall 112|Beginning Elementary Spanish-3|1|[43590]|[]|LEC
SPAN103001[43596]|Graduate|Closed|SPAN10300|Mon Wed Fri : 09:30 AM-10:20 AM|This three-quarter sequence is intended for beginning and beginning/intermediate students in Spanish. It provides students with a solid foundation in the basic patterns of spoken and written Spanish (e.g., grammar, vocabulary, sociocultural norms) to develop their speaking, listening, writing, and reading skills to the level required to demonstrate competency on the Spanish examination. Although the three classes constitute a sequence leading to the Spanish competency examination, there is enough review and recycling at every level for students to enter the sequence whenever it is appropriate for them. This course expands on the material presented in SPAN 10200, reviewing and elaborating the basic patterns of the language as needed to prepare students for the Spanish competency examination.|Darcy Lear|Cobb Hall 112|Beginning Elementary Spanish-3|1|[43596]|[]|LEC
SPAN103002[43591]|Undergraduate|Open|SPAN10300|Mon Wed Fri : 10:30 AM-11:20 AM|This three-quarter sequence is intended for beginning and beginning/intermediate students in Spanish. It provides students with a solid foundation in the basic patterns of spoken and written Spanish (e.g., grammar, vocabulary, sociocultural norms) to develop their speaking, listening, writing, and reading skills to the level required to demonstrate competency on the Spanish examination. Although the three classes constitute a sequence leading to the Spanish competency examination, there is enough review and recycling at every level for students to enter the sequence whenever it is appropriate for them. This course expands on the material presented in SPAN 10200, reviewing and elaborating the basic patterns of the language as needed to prepare students for the Spanish competency examination.|Veronica Moraga Guerra|Cobb Hall 301|Beginning Elementary Spanish-3|2|[43591]|[]|LEC
SPAN103002[43597]|Graduate|Open|SPAN10300|Mon Wed Fri : 10:30 AM-11:20 AM|This three-quarter sequence is intended for beginning and beginning/intermediate students in Spanish. It provides students with a solid foundation in the basic patterns of spoken and written Spanish (e.g., grammar, vocabulary, sociocultural norms) to develop their speaking, listening, writing, and reading skills to the level required to demonstrate competency on the Spanish examination. Although the three classes constitute a sequence leading to the Spanish competency examination, there is enough review and recycling at every level for students to enter the sequence whenever it is appropriate for them. This course expands on the material presented in SPAN 10200, reviewing and elaborating the basic patterns of the language as needed to prepare students for the Spanish competency examination.|Veronica Moraga Guerra|Cobb Hall 301|Beginning Elementary Spanish-3|2|[43597]|[]|LEC
SPAN103003[43592]|Undergraduate|Closed|SPAN10300|Mon Wed Fri : 11:30 AM-12:20 PM|This three-quarter sequence is intended for beginning and beginning/intermediate students in Spanish. It provides students with a solid foundation in the basic patterns of spoken and written Spanish (e.g., grammar, vocabulary, sociocultural norms) to develop their speaking, listening, writing, and reading skills to the level required to demonstrate competency on the Spanish examination. Although the three classes constitute a sequence leading to the Spanish competency examination, there is enough review and recycling at every level for students to enter the sequence whenever it is appropriate for them. This course expands on the material presented in SPAN 10200, reviewing and elaborating the basic patterns of the language as needed to prepare students for the Spanish competency examination.|Katherine Thompson|Cobb Hall 203|Beginning Elementary Spanish-3|3|[43592]|[]|LEC
